raw_ID,unique_hunter_ID,data_type,id_chasseur,village,religion,niveau_etudes,activite_1,temps_chasseur,frequence_chasse,duree,mois,periode_chasse,base_chasse,detail_base_chasse,distance_lieu_chasse_hr,type_chasse,strategie_primaire,strategie_chasse,type_fleches,type_pieges,nombre_pieges,depenses_nourritoure,depenses_transport,depenses_utiles_chasse,depenses_location,depenses_cartuches,nombre_personnes,nombre_membre_famille,nombre_amis,nombre_personnes_inconnues,especes_cible,detail_especes_cible,estiamtion_succes_chasse,autres_activites,detail_autres_activites,succes_chasse_opinion,especes_chassees,detail_especes_chasses,Nbr_Canivores,Nbr_pangolin,Nbr_Reptiles,Nbr_small_ungulates,Nbr_average_ungulates,Nbr_large_ungulates,Nbr_primates,Nbr_hogs,Nbr_rodent,Nbr_bird,Nbr_autres,Nbr_Tot_Ani,Kg_Canivores,Kg_pangolin,Kg_Reptiles,Kg_small_ungulates,Kg_average_ungulates,Kg_large_ungulates,Kg_primates,Kg_hogs,kg_rodent,Kg_bird,Kg_autres,Kg_Tot_Ani,CPUE_animal_duree,CPUE_kg_all_duree,CPUE_ungulates,CPUE_small_ungulates,CPUE_average_ungulates,CPUE_large_ungulates,CPUE_hogs,CPUE_primates,CPUE_rodent,CPUE_Reptiles,CPUE_autres
1063,2_7,PF,kbm,2,protestant,secondaire,0,10,0.566,1,6,jour,,Lopala,,individuelle,pieges,machette_piege,,,80,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1064,2_19,PF,kid,2,autre,aucune,0,40,0.354,1,5,jour,,Nkoso,,individuelle,pieges,piege_machette arc&fleches,,,65,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,2_19,PF,ikd,2,autre,aucune,0,40,0.354,1,6,jour,,Nkoso,,individuelle,pieges,arc&fleches_machette piege,,,65,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,2_17,PF,bnd,2,autre,aucune,1,25,0.354,1,6,jour,,Bensimpango ,,individuelle,pieges,piege_arc&fleches machette,,,70,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,,PF,kbc,2,,,,,,3,6,les_deux,,Bonkasa,,collective,fusil,fusil_machette,,,,,,,,,,,,,autre,tout,,,,,singes,colobe_bai_de_thollon,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.6367509,0,0,0,0,4.6367509,0.333333333,1.545583633,0,0,0,0,0,1.545583633,0,0,0
1068,2_3,PF,ekb,2,autre,primaire,1,31,0.354,1,6,jour,,Lokumu ,,collective,fusil,arc&fleches_machette fusil,,,,,,,,,,,,,autre,tout,,,,,ongulesmoyens,cephalophe_de_weyns,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1069,2_3,PF,ekb,2,autre,primaire,1,31,0.354,1,6,jour,,Lokumu ,,collective,fusil,arc&fleches_machette fusil,,,,,,,,,,,,,autre,tout,,,,,ongulesmoyens,cephalophe_de_weyns,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1070,2_2,PF,bpho,2,catholique,secondaire,1,15,0.354,1,6,jour,,Inkondji ,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,2_2,PF,bpho,2,catholique,secondaire,1,15,0.354,1,6,jour,,Inkondji ,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,,PF,kll,2,,,,,,1,6,nuit,,Bokotobokoto,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,,PF,bkc,2,,,,,,1,6,jour,,Bempoto,,collective,fusil,fusil_machette,,,,,,,,,,,,,autre,tout,,,,,singes,colobe_bai_de_thollon,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.6367509,0,0,0,0,4.6367509,1,4.6367509,0,0,0,0,0,4.6367509,0,0,0
1074,2_27,PF,mik,2,catholique,primaire,0,20,0.354,2,6,les_deux,,Bokotobokoto,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,2_7,PF,kbm,2,protestant,secondaire,0,10,0.566,1,6,jour,,Lopale,,individuelle,pieges,machette_piege,,,70,,,,,,,,,,autre,tout,,,,,rongeurs,atherure,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1076,2_8,PF,kbhi,2,autre,secondaire,0,15,0.566,1,6,jour,,Nkangate,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,2_1,PF,ibm,2,autre,secondaire,0,18,0.354,1,6,jour,,Inkondji ,,individuelle,pieges,machette_piege,,,80,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1078,2_12,PF,bbj,2,protestant,secondaire,0,24,0.566,1,6,les_deux,,Ekoka,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,,PF,bbf ,2,,,,,,1,6,les_deux,,Nkangate ,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,,PF,b,6,,,,,,2,6,,,Nsadjla,,collective,pieges,piege_machette arc&fleches,,,228,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,6_21,PF,inm,6,protestant,primaire,0,10,0.354,10,6,,,Bokoli,,collective,pieges,piege_machette arc&fleches,,,100,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,6_21,PF,inm,6,protestant,primaire,0,10,0.354,1,6,,,Camp,,individuelle,pieges,piege_machette arc&fleches,,,100,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,6_21,PF,inm,6,protestant,primaire,0,10,0.354,1,6,,,Camp,,individuelle,pieges,piege_machette,,,5,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,6_21,PF,inm,6,protestant,primaire,0,10,0.354,1,6,,,Camp,,individuelle,pieges,piege_machette,,,5,,,,,,,,,,rongeurs,rat de gambie,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,6_4,PF,blc,6,protestant,secondaire,0,10,0.354,1,6,,,,,individuelle,fusil,fusil_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,6_4,PF,blc,6,protestant,secondaire,0,10,0.354,1,6,,,,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,autre,civette,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,,PF,bim,6,,,,,,4,6,,,Lokedi,,collective,pieges,piege_machette arc&fleches,,,150,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,,PF,bim,6,,,,,,4,6,,,Lokedi,,collective,pieges,arc&fleches_machette piege,,,150,,,,,,,,,,petitsongules,mboloko,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,6_18,PF,ebe,6,protestant,secondaire,0,25,0.566,2,6,,,Bolondo,,collective,pieges,piege_machette arc&fleches,,,128,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,6_16,PF,kbc,6,autre,secondaire,0,15,0.354,1,6,,,Lomena,,individuelle,pieges,piege_machette,,,380,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1091,6_16,PF,kbc,6,autre,secondaire,0,15,0.354,1,6,,,Tombkia,,individuelle,pieges,piege_machette,,,20,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1092,6_16,PF,kbc,6,autre,secondaire,0,15,0.354,1,6,,,Tompokia,,individuelle,pieges,piege_machette,,,20,,,,,,,,,,rongeurs,rat de gambie,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1093,6_8,PF,bkd,6,autre,secondaire,1,15,0.354,1,6,,,Bolondo,,individuelle,fusil,arc&fleches_machette fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,6_23,PF,kym,6,protestant,aucune,0,34,0.354,1,6,,,BILANGA,,individuelle,pieges,piege_machette,,,20,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,6_23,PF,kym,6,protestant,aucune,0,34,0.354,1,6,,,Bilanga,,individuelle,pieges,piege,,,10,,,,,,,,,,rongeurs,rat de gambie,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1096,6_26,PF,bej,6,protestant,secondaire,1,3,0.354,1,6,,,Boosa,,individuelle,pieges,piege_machette,,,20,,,,,,,,,,autre,tout,,,,,petitsongules,cephalophe_bleu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
1097,6_26,PF,bej,6,protestant,secondaire,1,3,0.354,1,6,,,Boosa,,individuelle,pieges,piege,,,20,,,,,,,,,,rongeurs,rat de gambie,,,,,petitsongules,cephalophe_bleu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
1098,6_20,PF,kbb,6,protestant,primaire,0,10,0.354,2,6,,,Nsadiya,,collective,pieges,piege_arc&fleches machette,,,200,,,,,,,,,,rongeurs,rat de gambie,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,0.5,0.99643454,0,0,0,0,0,0,0.99643454,0,0
1099,6_10,PF,bkm,6,protestant,secondaire,0,36,0.566,1,6,,,Boosa,,collective,pieges,piege_machette,,,50,,,,,,,,,,autre,mbende,,,,,grandsongules,cephalophe_dos_jaune,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.345,0,0,0,0,0,24.345,1,24.345,24.345,0,0,24.345,0,0,0,0,0
1100,6_8,PF,bkd,6,autre,secondaire,1,15,0.354,1,6,,,Bolondo,,individuelle,pieges,machette_fusil piege,,,50,,,,,,,,,,ongulesmoyens petitsongules autre,mbengele mboloko,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,6_27,PF,bld,6,protestant,secondaire,0,30,0.354,1,6,,,,,individuelle,pieges,piege_machette,,,230,,,,,,,,,,rongeurs,rat de gambie,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1102,6_4,PF,blc,6,protestant,secondaire,0,10,0.354,1,6,,,Bentongo,,individuelle,fusil,fusil_machette,,,,,,,,,,,,,autre,tout,,,,,pangolins,petit_pangolin_inconnu,0,1,0,0,0,0,0,0,0,0,1,1,0,1.511363636,0,0,0,0,0,0,0,0,1.19565217,2.707015806,1,2.707015806,0,0,0,0,0,0,0,0,2.707015806
1103,6_4,PF,blc,6,protestant,secondaire,0,10,0.354,1,6,,,Bentongo,,individuelle,fusil,fusil_machette,,,,,,,,,,,,,autre,lokese,,,,,pangolins,petit_pangolin_inconnu,0,1,0,0,0,0,0,0,0,0,1,1,0,1.511363636,0,0,0,0,0,0,0,0,1.19565217,2.707015806,1,2.707015806,0,0,0,0,0,0,0,0,2.707015806
1104,6_18,PF,ebe,6,protestant,secondaire,0,25,0.566,2,6,,,Molondo,,individuelle,pieges,arc&fleches_machette piege,,,200,,,,,,,,,,sangliers rongeurs ongulesmoyens,potamochere rat de gambie mbengele,,,,,sangliers,potamochere,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.09350649,0,0,0,19.09350649,0.5,9.546753247,9.546753247,0,0,0,9.546753247,0,0,0,0
1105,6_8,PF,bkd,6,autre,secondaire,1,15,0.354,1,6,,,Mpumbe ipope,,individuelle,fusil,fusil_machette arc&fleches,,,,,,,,,,,,,autre,tout,,,,,ongulesmoyens,cephalophe_bai,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1106,6_7,PF,bbd,6,autre,secondaire,1,15,0.354,1,6,,,Tompoka,,individuelle,pieges,piege_machette,,,60,,,,,,,,,,autre,tout,,,,,,autre,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.19565217,1.19565217,1,1.19565217,0,0,0,0,0,0,0,0,1.19565217
1107,6_7,PF,bbd,6,autre,secondaire,1,15,0.354,1,6,,,Tomokia,,individuelle,pieges,piege_machette,,,50,,,,,,,,,,autre,aucun,,,,,,autre,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.19565217,1.19565217,1,1.19565217,0,0,0,0,0,0,0,0,1.19565217
1108,,PF,bim,6,,,,,,5,6,,,Lokedi,,collective,pieges,piege_arc&fleches machette,,,100,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,6_26,PF,bej,6,protestant,secondaire,1,3,0.354,1,6,,,Boosa,,individuelle,pieges,piege_machette,,,20,,,,,,,,,,autre,tout,,,,,,autre,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.19565217,1.19565217,1,1.19565217,0,0,0,0,0,0,0,0,1.19565217
1110,6_26,PF,bej,6,protestant,secondaire,1,3,0.354,1,6,,,Boosa,,individuelle,pieges,piege_machette,,,20,,,,,,,,,,autre,aucun,,,,,,autre,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.19565217,1.19565217,1,1.19565217,0,0,0,0,0,0,0,0,1.19565217
1111,6_8,PF,bkd,6,autre,secondaire,1,15,0.354,1,6,,,Mpumbi,,individuelle,fusil,fusil_machette arc&fleches,,,,,,,,,,,,,ongulesmoyens petitsongules,nkulupa mboloko mbengele,,,,,ongulesmoyens,cephalophe_bai,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
1112,,PF,ebi,6,,,,,,4,6,,,Bolondo,,individuelle,pieges,piege_arc&fleches machette,,,100,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,6_4,PF,blc,6,protestant,secondaire,0,10,0.354,1,6,,,Ifulu,,collective,fusil,fusil_machette,,,,,,,,,,,,,autre,tout,,,,,petitsongules,cephalophe_bleu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
1114,6_7,PF,bbd,6,autre,secondaire,1,15,0.354,1,6,,,Mpumbi ipope,,collective,fusil,arc&fleches_machette fusil,,,,,,,,,,,,,autre,tout,,,,,petitsongules,cephalophe_bleu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
1115,6_4,PF,blc,6,protestant,secondaire,0,10,0.354,1,6,,,Ifulu,,collective,fusil,fusil_machette,,,,,,,,,,,,,petitsongules ongulesmoyens,mboloko mbengele,,,,,petitsongules,cephalophe_bleu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
1116,6_7,PF,bbd,6,autre,secondaire,1,15,0.354,1,6,,,Mpuambi ipope,,collective,fusil,fusil_arc&fleches machette,,,,,,,,,,,,,petitsongules,mboloko,,,,,petitsongules,cephalophe_bleu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
1117,6_6,PF,keg,6,protestant,secondaire,0,12,0.354,1,6,,,Lomena,,individuelle,pieges,piege_machette,,,300,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,6_6,PF,keg,6,protestant,secondaire,0,12,0.354,1,6,,,Lomena,,individuelle,pieges,piege_machette,,,300,,,,,,,,,,ongulesmoyens,mbengele,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,2_6,PF,bks,2,autre,secondaire,0,20,0.354,1,6,les_deux,,Epemampumu,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,2_18,PF,lkt,2,protestant,secondaire,1,21,0.354,2,7,les_deux,,Lonya,,collective,fusil,arc&fleches_machette fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,2_2,PF,bph,2,catholique,secondaire,1,15,0.354,1,7,jour,,Inkondji,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,,PF,ike,2,,,,,,1,7,nuit,,Benonge,,individuelle,arc&fleches,machette_arc&fleches,,,,,,,,,,,,,autre,tout,,,,,reptiles,python_inconnu,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.19565217,1.19565217,1,1.19565217,0,0,0,0,0,0,0,0,1.19565217
1123,2_17,PF,bnd,2,autre,aucune,1,25,0.354,1,7,les_deux,,Epemampumu,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,petitsongules,cephalophe_bleu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
1124,2_3,PF,lbc,2,protestant,secondaire,1,40,0.354,2,7,jour,,Epemampumu ,,collective,chiens,arc&fleches_chien machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,2_27,PF,imk,2,catholique,primaire,0,20,0.354,2,7,jour,,Epemampumu ,,collective,chiens,arc&fleches_chien machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,2_10,PF,bbf,2,autre,secondaire,0,15,0.354,2,7,les_deux,,Epemampumu ,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,,PF,bkm,2,,,,,,1,7,jour,,Lonya,,collective,pieges,machette_piege,,,150,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,2_18,PF,lkt,2,protestant,secondaire,1,21,0.354,2,7,les_deux,,Lonya,,collective,fusil,arc&fleches_machette fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,,PF,kki,2,,,,,,2,7,les_deux,,Lonya,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,2_25,PF,ibw,2,protestant,secondaire,1,40,0.354,2,7,les_deux,,Inkondji,,individuelle,fusil,arc&fleches_machette fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,2_10,PF,bbf,2,autre,secondaire,0,15,0.354,1,7,les_deux,,Epemampumu,,individuelle,fusil,machette_fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,2_19,PF,kid,2,autre,aucune,0,40,0.354,1,7,nuit,,Nkoso,,individuelle,arc&fleches,arc&fleches_machette autre,,,,,,,,,,,,,autre,tout,,,,,,autre,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.19565217,1.19565217,1,1.19565217,0,0,0,0,0,0,0,0,1.19565217
1133,2_17,PF,bbd,2,autre,aucune,1,25,0.354,5,7,les_deux,,Ilongo,,collective,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,2_8,PF,kbh,2,autre,secondaire,0,15,0.566,1,7,nuit,,Nkangate,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,2_10,PF,bbf,2,autre,secondaire,0,15,0.354,1,7,les_deux,,Epemampumu,,collective,fusil,machette_fusil arc&fleches,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,2_10,PF,bbf,2,autre,secondaire,0,15,0.354,3,7,les_deux,,Epemampumu,,collective,fusil,arc&fleches_machette fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,2_25,PF,ibw,2,protestant,secondaire,1,40,0.354,1,7,jour,,Bamende,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,reptiles,vipere_inconnue,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.19565217,1.19565217,1,1.19565217,0,0,0,0,0,0,0,0,1.19565217
1138,2_17,PF,bnd,2,autre,aucune,1,25,0.354,1,7,nuit,,Epemampumu,,individuelle,arc&fleches,arc&fleches_machette,,,,,,,,,,,,,autre,tout,,,,,rongeurs,rat de gambie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99286908,0,0,1.99286908,1,1.99286908,0,0,0,0,0,0,1.99286908,0,0
1139,2_18,PF,lkt,2,protestant,secondaire,1,21,0.354,3,7,les_deux,,Lokumo,,collective,fusil,arc&fleches_machette fusil,,,,,,,,,,,,,autre,tout,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
